previous,current,gap_minutes,previous_date,current_date,previous_year,current_year,previous_month,current_month,previous_weekday,current_weekday,previous_minute,current_minute,previous_open,previous_high,previous_low,previous_close,current_open,current_high,current_low,current_close,family_id,previous_clock,current_clock,anchor_previous_clock,anchor_current_clock,previous_clock_shift_minutes,current_clock_shift_minutes
2023-09-18 20:57:00,2023-09-18 22:01:00,64.0,2023-09-18,2023-09-18,2023,2023,9,9,Monday,Monday,1257,1321,1933.612,1933.649,1933.542,1933.542,1933.799,1933.862,1933.742,1933.843,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2023-09-19 20:57:00,2023-09-19 22:01:00,64.0,2023-09-19,2023-09-19,2023,2023,9,9,Tuesday,Tuesday,1257,1321,1931.234,1931.24,1931.231,1931.24,1931.842,1931.968,1931.842,1931.968,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2023-09-20 20:57:00,2023-09-20 22:01:00,64.0,2023-09-20,2023-09-20,2023,2023,9,9,Wednesday,Wednesday,1257,1321,1930.004,1930.426,1930.004,1930.426,1930.364,1930.455,1930.01,1930.089,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2023-09-21 20:57:00,2023-09-21 22:01:00,64.0,2023-09-21,2023-09-21,2023,2023,9,9,Thursday,Thursday,1257,1321,1919.998,1920.056,1919.966,1920.002,1919.581,1919.923,1919.439,1919.51,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2023-09-25 20:57:00,2023-09-25 22:01:00,64.0,2023-09-25,2023-09-25,2023,2023,9,9,Monday,Monday,1257,1321,1915.927,1915.927,1915.879,1915.886,1916.106,1916.106,1916.062,1916.066,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2023-09-26 20:57:00,2023-09-26 22:01:00,64.0,2023-09-26,2023-09-26,2023,2023,9,9,Tuesday,Tuesday,1257,1321,1900.614,1900.793,1900.609,1900.659,1900.651,1900.759,1900.618,1900.619,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2023-09-27 20:57:00,2023-09-27 22:01:00,64.0,2023-09-27,2023-09-27,2023,2023,9,9,Wednesday,Wednesday,1257,1321,1874.839,1874.87,1874.599,1874.637,1876.167,1876.734,1876.024,1876.054,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2023-09-28 20:57:00,2023-09-28 22:01:00,64.0,2023-09-28,2023-09-28,2023,2023,9,9,Thursday,Thursday,1257,1321,1864.935,1865.044,1864.66,1864.66,1865.276,1865.369,1865.205,1865.341,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2023-10-02 20:57:00,2023-10-02 22:01:00,64.0,2023-10-02,2023-10-02,2023,2023,10,10,Monday,Monday,1257,1321,1827.997,1828.016,1827.778,1827.778,1828.946,1829.503,1828.946,1829.052,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2023-10-03 20:57:00,2023-10-03 22:01:00,64.0,2023-10-03,2023-10-03,2023,2023,10,10,Tuesday,Tuesday,1257,1321,1822.798,1822.798,1822.728,1822.761,1823.437,1823.656,1823.412,1823.54,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2023-10-04 20:57:00,2023-10-04 22:01:00,64.0,2023-10-04,2023-10-04,2023,2023,10,10,Wednesday,Wednesday,1257,1321,1821.219,1821.356,1821.126,1821.213,1821.648,1821.667,1821.478,1821.592,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2023-10-05 20:57:00,2023-10-05 22:01:00,64.0,2023-10-05,2023-10-05,2023,2023,10,10,Thursday,Thursday,1257,1321,1820.277,1820.309,1820.231,1820.282,1820.474,1820.474,1820.383,1820.383,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2023-10-09 20:57:00,2023-10-09 22:01:00,64.0,2023-10-09,2023-10-09,2023,2023,10,10,Monday,Monday,1257,1321,1861.647,1861.65,1861.3,1861.303,1861.332,1861.374,1861.217,1861.279,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2023-10-10 20:57:00,2023-10-10 22:01:00,64.0,2023-10-10,2023-10-10,2023,2023,10,10,Tuesday,Tuesday,1257,1321,1860.091,1860.366,1860.05,1860.366,1860.116,1860.202,1860.104,1860.202,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2023-10-11 20:57:00,2023-10-11 22:01:00,64.0,2023-10-11,2023-10-11,2023,2023,10,10,Wednesday,Wednesday,1257,1321,1873.959,1873.959,1873.861,1873.867,1874.225,1874.61,1874.164,1874.532,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2023-10-12 20:57:00,2023-10-12 22:01:00,64.0,2023-10-12,2023-10-12,2023,2023,10,10,Thursday,Thursday,1257,1321,1868.727,1868.734,1868.649,1868.734,1869.145,1869.247,1869.145,1869.245,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2023-10-16 20:57:00,2023-10-16 22:01:00,64.0,2023-10-16,2023-10-16,2023,2023,10,10,Monday,Monday,1257,1321,1919.893,1920.033,1919.893,1920.031,1919.956,1920.134,1919.791,1920.127,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2023-10-17 20:57:00,2023-10-17 22:01:00,64.0,2023-10-17,2023-10-17,2023,2023,10,10,Tuesday,Tuesday,1257,1321,1923.126,1923.198,1923.126,1923.133,1923.745,1923.77,1923.621,1923.635,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2023-10-18 20:57:00,2023-10-18 22:01:00,64.0,2023-10-18,2023-10-18,2023,2023,10,10,Wednesday,Wednesday,1257,1321,1947.304,1947.701,1947.074,1947.404,1947.626,1947.665,1947.5,1947.618,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2023-10-19 20:57:00,2023-10-19 22:01:00,64.0,2023-10-19,2023-10-19,2023,2023,10,10,Thursday,Thursday,1257,1321,1974.017,1974.054,1973.963,1973.969,1973.431,1973.659,1973.159,1973.159,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2023-10-23 20:57:00,2023-10-23 22:01:00,64.0,2023-10-23,2023-10-23,2023,2023,10,10,Monday,Monday,1257,1321,1972.787,1972.803,1972.746,1972.746,1973.651,1973.651,1973.371,1973.371,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2023-10-24 20:57:00,2023-10-24 22:01:00,64.0,2023-10-24,2023-10-24,2023,2023,10,10,Tuesday,Tuesday,1257,1321,1970.934,1970.992,1970.864,1970.987,1970.806,1970.838,1970.389,1970.495,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2023-10-25 20:57:00,2023-10-25 22:01:00,64.0,2023-10-25,2023-10-25,2023,2023,10,10,Wednesday,Wednesday,1257,1321,1979.746,1979.903,1979.746,1979.883,1980.121,1980.647,1980.121,1980.491,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2023-10-26 20:57:00,2023-10-26 22:01:00,64.0,2023-10-26,2023-10-26,2023,2023,10,10,Thursday,Thursday,1257,1321,1984.51,1984.866,1984.504,1984.829,1984.619,1984.913,1984.607,1984.607,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2023-10-30 20:57:00,2023-10-30 22:01:00,64.0,2023-10-30,2023-10-30,2023,2023,10,10,Monday,Monday,1257,1321,1996.199,1996.272,1996.184,1996.191,1995.881,1995.984,1995.876,1995.983,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2023-10-31 20:57:00,2023-10-31 22:01:00,64.0,2023-10-31,2023-10-31,2023,2023,10,10,Tuesday,Tuesday,1257,1321,1983.806,1983.973,1983.69,1983.973,1983.64,1984.081,1983.64,1983.796,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2023-11-01 20:57:00,2023-11-01 22:01:00,64.0,2023-11-01,2023-11-01,2023,2023,11,11,Wednesday,Wednesday,1257,1321,1982.29,1982.298,1981.759,1982.165,1983.335,1983.412,1983.069,1983.157,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2023-11-02 20:57:00,2023-11-02 22:01:00,64.0,2023-11-02,2023-11-02,2023,2023,11,11,Thursday,Thursday,1257,1321,1985.647,1985.83,1985.568,1985.826,1986.143,1986.143,1986.004,1986.016,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2023-11-06 21:57:00,2023-11-06 23:01:00,64.0,2023-11-06,2023-11-06,2023,2023,11,11,Monday,Monday,1317,1381,1978.061,1978.192,1977.723,1977.864,1978.146,1978.146,1977.865,1977.867,P33_C39_D64,21:57,23:01,21:57,23:01,0,0
2023-11-07 21:57:00,2023-11-07 23:01:00,64.0,2023-11-07,2023-11-07,2023,2023,11,11,Tuesday,Tuesday,1317,1381,1968.998,1969.178,1968.938,1969.097,1969.25,1969.336,1969.049,1969.098,P33_C39_D64,21:57,23:01,21:57,23:01,0,0
2023-11-08 21:57:00,2023-11-08 23:01:00,64.0,2023-11-08,2023-11-08,2023,2023,11,11,Wednesday,Wednesday,1317,1381,1950.184,1950.184,1950.158,1950.165,1949.804,1951.02,1949.781,1950.643,P33_C39_D64,21:57,23:01,21:57,23:01,0,0
2023-11-09 21:57:00,2023-11-09 23:01:00,64.0,2023-11-09,2023-11-09,2023,2023,11,11,Thursday,Thursday,1317,1381,1958.3,1958.401,1958.097,1958.314,1958.2,1958.597,1958.153,1958.241,P33_C39_D64,21:57,23:01,21:57,23:01,0,0
2023-11-13 21:57:00,2023-11-13 23:01:00,64.0,2023-11-13,2023-11-13,2023,2023,11,11,Monday,Monday,1317,1381,1945.969,1946.023,1945.916,1946.022,1946.292,1946.438,1946.248,1946.438,P33_C39_D64,21:57,23:01,21:57,23:01,0,0
2023-11-14 21:57:00,2023-11-14 23:01:00,64.0,2023-11-14,2023-11-14,2023,2023,11,11,Tuesday,Tuesday,1317,1381,1963.103,1963.2,1963.088,1963.157,1962.936,1963.084,1962.898,1963.039,P33_C39_D64,21:57,23:01,21:57,23:01,0,0
2023-11-15 21:57:00,2023-11-15 23:01:00,64.0,2023-11-15,2023-11-15,2023,2023,11,11,Wednesday,Wednesday,1317,1381,1959.545,1959.595,1959.457,1959.457,1960.26,1960.291,1960.142,1960.233,P33_C39_D64,21:57,23:01,21:57,23:01,0,0
2023-11-16 21:57:00,2023-11-16 23:01:00,64.0,2023-11-16,2023-11-16,2023,2023,11,11,Thursday,Thursday,1317,1381,1981.122,1981.328,1981.122,1981.26,1980.852,1981.231,1980.772,1981.074,P33_C39_D64,21:57,23:01,21:57,23:01,0,0
2023-11-20 21:57:00,2023-11-20 23:01:00,64.0,2023-11-20,2023-11-20,2023,2023,11,11,Monday,Monday,1317,1381,1977.908,1978.044,1977.65,1977.731,1977.881,1978.001,1977.732,1977.732,P33_C39_D64,21:57,23:01,21:57,23:01,0,0
2023-11-21 21:57:00,2023-11-21 23:01:00,64.0,2023-11-21,2023-11-21,2023,2023,11,11,Tuesday,Tuesday,1317,1381,1998.466,1998.555,1998.391,1998.395,1998.567,1998.681,1998.464,1998.651,P33_C39_D64,21:57,23:01,21:57,23:01,0,0
2023-11-22 21:57:00,2023-11-22 23:01:00,64.0,2023-11-22,2023-11-22,2023,2023,11,11,Wednesday,Wednesday,1317,1381,1989.965,1989.965,1989.584,1989.768,1989.578,1989.687,1989.561,1989.687,P33_C39_D64,21:57,23:01,21:57,23:01,0,0
2023-11-27 21:57:00,2023-11-27 23:01:00,64.0,2023-11-27,2023-11-27,2023,2023,11,11,Monday,Monday,1317,1381,2014.031,2014.155,2013.919,2014.088,2014.002,2014.281,2013.879,2014.127,P33_C39_D64,21:57,23:01,21:57,23:01,0,0
2023-11-28 21:57:00,2023-11-28 23:01:00,64.0,2023-11-28,2023-11-28,2023,2023,11,11,Tuesday,Tuesday,1317,1381,2040.88,2041.069,2040.767,2040.926,2041.256,2041.304,2040.681,2041.25,P33_C39_D64,21:57,23:01,21:57,23:01,0,0
2023-11-29 21:57:00,2023-11-29 23:01:00,64.0,2023-11-29,2023-11-29,2023,2023,11,11,Wednesday,Wednesday,1317,1381,2044.132,2044.255,2044.077,2044.242,2044.665,2044.678,2044.261,2044.579,P33_C39_D64,21:57,23:01,21:57,23:01,0,0
2023-11-30 21:57:00,2023-11-30 23:01:00,64.0,2023-11-30,2023-11-30,2023,2023,11,11,Thursday,Thursday,1317,1381,2036.301,2036.307,2036.001,2036.001,2036.952,2036.952,2036.494,2036.659,P33_C39_D64,21:57,23:01,21:57,23:01,0,0
2023-12-04 21:57:00,2023-12-04 23:01:00,64.0,2023-12-04,2023-12-04,2023,2023,12,12,Monday,Monday,1317,1381,2028.846,2029.024,2028.791,2029.024,2029.806,2029.952,2029.404,2029.646,P33_C39_D64,21:57,23:01,21:57,23:01,0,0
2023-12-05 21:57:00,2023-12-05 23:01:00,64.0,2023-12-05,2023-12-05,2023,2023,12,12,Tuesday,Tuesday,1317,1381,2019.249,2019.306,2019.21,2019.268,2019.606,2019.781,2019.47,2019.623,P33_C39_D64,21:57,23:01,21:57,23:01,0,0
2023-12-06 21:57:00,2023-12-06 23:01:00,64.0,2023-12-06,2023-12-06,2023,2023,12,12,Wednesday,Wednesday,1317,1381,2025.446,2025.446,2025.308,2025.427,2025.677,2026.356,2025.622,2026.324,P33_C39_D64,21:57,23:01,21:57,23:01,0,0
2023-12-07 21:57:00,2023-12-07 23:01:00,64.0,2023-12-07,2023-12-07,2023,2023,12,12,Thursday,Thursday,1317,1381,2028.36,2028.36,2028.159,2028.267,2028.614,2028.696,2028.376,2028.526,P33_C39_D64,21:57,23:01,21:57,23:01,0,0
2023-12-11 21:57:00,2023-12-11 23:01:00,64.0,2023-12-11,2023-12-11,2023,2023,12,12,Monday,Monday,1317,1381,1981.803,1981.841,1981.709,1981.779,1982.048,1982.293,1982.013,1982.035,P33_C39_D64,21:57,23:01,21:57,23:01,0,0
2023-12-12 21:57:00,2023-12-12 23:01:00,64.0,2023-12-12,2023-12-12,2023,2023,12,12,Tuesday,Tuesday,1317,1381,1979.357,1979.569,1979.293,1979.365,1980.537,1980.714,1980.239,1980.34,P33_C39_D64,21:57,23:01,21:57,23:01,0,0
2023-12-13 21:57:00,2023-12-13 23:01:00,64.0,2023-12-13,2023-12-13,2023,2023,12,12,Wednesday,Wednesday,1317,1381,2027.429,2027.872,2027.298,2027.32,2024.71,2025.348,2024.291,2025.348,P33_C39_D64,21:57,23:01,21:57,23:01,0,0
2023-12-14 21:57:00,2023-12-14 23:01:00,64.0,2023-12-14,2023-12-14,2023,2023,12,12,Thursday,Thursday,1317,1381,2036.175,2036.252,2036.026,2036.099,2036.366,2036.51,2036.075,2036.084,P33_C39_D64,21:57,23:01,21:57,23:01,0,0
2023-12-18 21:57:00,2023-12-18 23:01:00,64.0,2023-12-18,2023-12-18,2023,2023,12,12,Monday,Monday,1317,1381,2027.104,2027.215,2027.089,2027.089,2027.527,2027.593,2027.401,2027.593,P33_C39_D64,21:57,23:01,21:57,23:01,0,0
2023-12-19 21:57:00,2023-12-19 23:01:00,64.0,2023-12-19,2023-12-19,2023,2023,12,12,Tuesday,Tuesday,1317,1381,2040.286,2040.286,2040.083,2040.188,2039.822,2040.006,2039.774,2039.956,P33_C39_D64,21:57,23:01,21:57,23:01,0,0
2023-12-20 21:57:00,2023-12-20 23:01:00,64.0,2023-12-20,2023-12-20,2023,2023,12,12,Wednesday,Wednesday,1317,1381,2031.783,2031.827,2031.344,2031.624,2032.023,2032.136,2031.874,2032.007,P33_C39_D64,21:57,23:01,21:57,23:01,0,0
2023-12-21 21:57:00,2023-12-21 23:01:00,64.0,2023-12-21,2023-12-21,2023,2023,12,12,Thursday,Thursday,1317,1381,2045.887,2045.972,2045.836,2045.842,2048.205,2048.296,2047.042,2047.172,P33_C39_D64,21:57,23:01,21:57,23:01,0,0
2023-12-25 23:58:00,2023-12-26 00:00:00,2.0,2023-12-25,2023-12-26,2023,2023,12,12,Monday,Tuesday,1438,0,2054.587,2054.635,2054.389,2054.471,2054.462,2054.967,2054.462,2054.967,P41_C1_D2,23:58,00:00,23:58,00:00,0,0
2023-12-26 21:57:00,2023-12-26 23:01:00,64.0,2023-12-26,2023-12-26,2023,2023,12,12,Tuesday,Tuesday,1317,1381,2067.194,2067.652,2067.194,2067.506,2067.518,2068.012,2067.407,2067.714,P33_C39_D64,21:57,23:01,21:57,23:01,0,0
2023-12-27 21:57:00,2023-12-27 23:01:00,64.0,2023-12-27,2023-12-27,2023,2023,12,12,Wednesday,Wednesday,1317,1381,2077.17,2077.179,2076.761,2077.088,2077.535,2077.729,2077.129,2077.729,P33_C39_D64,21:57,23:01,21:57,23:01,0,0
2023-12-28 21:57:00,2023-12-28 23:01:00,64.0,2023-12-28,2023-12-28,2023,2023,12,12,Thursday,Thursday,1317,1381,2065.31,2065.313,2065.145,2065.229,2066.296,2066.814,2065.943,2066.814,P33_C39_D64,21:57,23:01,21:57,23:01,0,0
2024-01-01 23:58:00,2024-01-02 00:00:00,2.0,2024-01-01,2024-01-02,2024,2024,1,1,Monday,Tuesday,1438,0,2063.44,2063.578,2063.229,2063.543,2063.347,2064.437,2063.347,2064.249,P41_C1_D2,23:58,00:00,23:58,00:00,0,0
2024-01-02 21:57:00,2024-01-02 23:01:00,64.0,2024-01-02,2024-01-02,2024,2024,1,1,Tuesday,Tuesday,1317,1381,2058.725,2058.94,2058.715,2058.855,2058.797,2058.877,2058.407,2058.736,P33_C39_D64,21:57,23:01,21:57,23:01,0,0
2024-01-03 21:57:00,2024-01-03 23:01:00,64.0,2024-01-03,2024-01-03,2024,2024,1,1,Wednesday,Wednesday,1317,1381,2041.509,2041.545,2041.112,2041.173,2042.001,2042.23,2041.595,2042.055,P33_C39_D64,21:57,23:01,21:57,23:01,0,0
2024-01-04 21:57:00,2024-01-04 23:01:00,64.0,2024-01-04,2024-01-04,2024,2024,1,1,Thursday,Thursday,1317,1381,2043.191,2043.294,2043.071,2043.29,2043.257,2043.397,2043.068,2043.397,P33_C39_D64,21:57,23:01,21:57,23:01,0,0
2024-01-08 21:57:00,2024-01-08 23:01:00,64.0,2024-01-08,2024-01-08,2024,2024,1,1,Monday,Monday,1317,1381,2027.93,2028.082,2027.924,2027.998,2027.987,2028.078,2027.847,2027.927,P33_C39_D64,21:57,23:01,21:57,23:01,0,0
2024-01-09 21:57:00,2024-01-09 23:01:00,64.0,2024-01-09,2024-01-09,2024,2024,1,1,Tuesday,Tuesday,1317,1381,2030.023,2030.075,2029.853,2029.886,2030.536,2030.536,2030.226,2030.278,P33_C39_D64,21:57,23:01,21:57,23:01,0,0
2024-01-10 21:57:00,2024-01-10 23:01:00,64.0,2024-01-10,2024-01-10,2024,2024,1,1,Wednesday,Wednesday,1317,1381,2024.152,2024.282,2024.131,2024.234,2024.49,2024.702,2024.286,2024.545,P33_C39_D64,21:57,23:01,21:57,23:01,0,0
2024-01-11 21:57:00,2024-01-11 23:01:00,64.0,2024-01-11,2024-01-11,2024,2024,1,1,Thursday,Thursday,1317,1381,2028.754,2028.846,2028.684,2028.82,2028.755,2028.85,2028.435,2028.618,P33_C39_D64,21:57,23:01,21:57,23:01,0,0
2024-01-16 21:57:00,2024-01-16 23:01:00,64.0,2024-01-16,2024-01-16,2024,2024,1,1,Tuesday,Tuesday,1317,1381,2028.288,2028.485,2028.277,2028.462,2027.917,2027.917,2027.533,2027.608,P33_C39_D64,21:57,23:01,21:57,23:01,0,0
